,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
168,U001,0200769623,WAL-MAR llc,2020-06-05 07:53:24.375000,2020.0,1930845835.0,2020-05-02 00:00:00,2020-05-17 00:00:00,2020-05-02 00:00:00,NAH4,292.94,16-30
169,U001,0100031704,DELHAIZE corp,2020-05-17 02:47:49.375000,2020.0,1930844129.0,2020-04-30 00:00:00,2020-05-15 00:00:00,2020-04-30 00:00:00,NAA8,92271.69,0-15
170,U001,0200769623,WAL-MAR in,2020-04-15 02:12:25.125000,2020.0,1930662779.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAH4,35023.47,0-15
171,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
172,U001,0200726979,BJ'S  ,2020-04-18 18:45:35.843750,2020.0,1930730591.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAA8,261.84,0-15
173,U001,0200769623,WAL-MAR foundation,2020-04-15 18:56:10.125000,2020.0,1930652678.0,2020-03-15 00:00:00,2020-03-30 00:00:00,2020-03-15 00:00:00,NAH4,33837.66,16-30
174,U001,0200729942,SA ,2020-05-05 21:41:54.468750,2020.0,1930798198.0,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-04-17 00:00:00,NAA8,11696.53,0-15
175,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
176,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
177,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
178,U001,0200769623,WAL-MAR corp,2020-05-07 19:16:25,2020.0,1930748572.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAH4,1898.2,16-30
179,U001,0200759878,SA systems,2020-03-31 00:43:21.120117188,2020.0,1930655535.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAH4,17060.17,0-15
180,U001,0100004536,BAS ,2020-05-29 09:54:53.250000,2020.0,1930765834.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAA8,3745.49,31-45
181,U001,0200769623,WAL-MAR corporation,2020-06-11 14:01:37.375000,2020.0,1930882579.0,2020-05-11 00:00:00,2020-05-26 00:00:00,2020-05-11 00:00:00,NAH4,9163.34,16-30
182,CA02,0140104409,LOB in,2020-04-12 11:13:09.468750,2020.0,2960624271.0,2020-03-26 00:00:00,2020-04-07 00:00:00,2020-03-28 00:00:00,CA10,166894.25199999998,0-15
183,U001,0200744019,TARG co,2020-04-02 18:38:02.500000,2020.0,1930652649.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAA8,1183.45,0-15
184,U001,0200769623,WAL-MAR systems,2020-05-23 22:23:23.375000,2020.0,1930803693.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAH4,53859.97,16-30
185,CA02,0140104423,METRO  corp,2020-04-12 21:38:29.437500,2020.0,2960624752.0,2020-04-01 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,CA10,32025.363999999994,0-15
186,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
187,U001,0200782669,SYGMA systems,2020-03-24 15:54:20.183593750,2020.0,1930617473.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAA8,23298.58,0-15
188,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
189,U001,0200769623,WAL-MAR corp,2020-04-25 05:34:30.250000,2020.0,1930676006.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAH4,14666.28,16-30
190,U001,0200780383,MEIJ foundation,2020-05-21 14:01:46.867187500,2020.0,1930860645.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAA8,108570.13,0-15
191,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
192,U001,0200561861,CO llc,2020-04-25 21:42:04.679687500,2020.0,1930774237.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,23448.25,0-15
193,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
194,U001,0200769623,WAL-MAR co,2020-05-02 16:30:11.500000,2020.0,1930724889.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAH4,5801.67,16-30
195,U001,0200769623,WAL-MAR us,2020-05-03 00:06:24.750000,2020.0,1930677295.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,11515.66,16-30
196,U001,0200900909,SYSCO in,2020-03-25 05:49:30.070312500,2020.0,1930623159.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAA8,42647.01,0-15
197,U001,0200769623,WAL-MAR systems,2020-05-01 23:21:34.250000,2020.0,1930719358.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAH4,24504.26,16-30
198,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
199,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
200,U001,0200561861,CO us,2020-05-03 08:33:29.781250,2020.0,1930764482.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,30316.62,0-15
201,U001,0200744019,TARG in,2020-04-01 04:20:41.312500,2020.0,1930647824.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,17408.37,0-15
202,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
203,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
204,U001,0200772670,ASSOCIAT in,2020-04-16 00:31:58.992187500,2020.0,1930723923.0,2020-03-31 00:00:00,2020-04-15 00:00:00,2020-03-31 00:00:00,NAU5,1655.46,0-15
205,U001,0200769623,WAL-MAR trust,2020-04-22 03:11:17.125000,2020.0,1930683228.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAH4,41629.12,16-30
206,U001,0200744019,TARG corporation,2020-04-17 15:38:02.187500,2020.0,1930730322.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAA8,54651.53,0-15
207,U001,0100047382,PETER  corporation,2020-04-05 05:37:26.562500,2020.0,1930637647.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,17733.56,0-15
208,U001,CCU002,KRFT FDS associates,2020-04-23 04:38:20.062500,2020.0,1930637979.0,2020-03-13 00:00:00,2020-04-17 00:00:00,2020-03-13 00:00:00,NAG2,10648.32,0-15
209,U001,0200762301,C&S WH ,2020-04-19 01:45:25.461914062,2020.0,1930747271.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAC6,3939.0,0-15
210,U001,CCCA02,KRAFT  associates,2020-04-30 05:56:15.812500,2020.0,1930662684.0,2020-03-18 00:00:00,2020-04-22 00:00:00,2020-03-18 00:00:00,NAG2,29972.7,0-15
211,U001,0200769623,WAL-MAR in,2020-05-07 01:33:34,2020.0,1930751769.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAH4,56076.31,16-30
212,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
213,U001,0200744019,TARG ,2020-04-22 13:28:24.140625,2020.0,1930751781.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAA8,58607.34,0-15
214,U001,0200769623,WAL-MAR corp,2020-04-24 05:35:58.625000,2020.0,1930688185.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAH4,16674.74,16-30
215,U001,0200769623,WAL-MAR co,2020-06-01 16:54:47.625000,2020.0,1930843169.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,32553.0,16-30
216,CA02,0140106408,WAL-M us,2020-05-07 15:53:15.500000,2020.0,2960624581.0,2020-04-07 00:00:00,2020-04-18 00:00:00,2020-04-08 00:00:00,CA10,58841.804,16-30
217,U001,200769623,WAL-MAR corp,2020-06-10 05:36:24.625000,2020.0,1930885491.0,2020-05-12 00:00:00,2020-05-27 00:00:00,2020-05-12 00:00:00,NAH4,52621.77,0-15
218,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
219,CA02,0140104285,BUY- corp,2020-04-17 16:33:42.691406250,2020.0,2960624684.0,2020-03-29 00:00:00,2020-04-17 00:00:00,2020-04-07 00:00:00,CA10,72782.84999999999,0-15
220,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
221,U001,0200769623,WAL-MAR systems,2020-05-23 22:30:26.875000,2020.0,1930819119.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAH4,41628.67,16-30
222,U001,0200762301,C&S WH co,2020-04-18 06:03:48.392578125,2020.0,1930745999.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-03 00:00:00,NAC6,6832.47,0-15
223,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
224,U001,CCU013,KRAFT F associates,2020-04-23 07:52:50.250000,2020.0,1930681744.0,2020-03-22 00:00:00,2020-03-22 00:00:00,2020-03-22 00:00:00,NAX2,15259.08,31-45
225,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
226,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
227,U001,0200744019,TARG co,2020-05-09 21:53:07.437500,2020.0,1930800326.0,2020-04-21 00:00:00,2020-05-06 00:00:00,2020-04-21 00:00:00,NAA8,16874.59,0-15
228,U001,0200726979,BJ'S  co,2020-05-02 02:43:44.359375,2020.0,1930783750.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,86.77,0-15
229,U001,0100031704,DELHAIZE corp,2020-04-21 22:15:24.812500,2020.0,1930744311.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAA8,20757.8,0-15
230,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
231,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
232,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
233,U001,0200769623,WAL-MAR llc,2020-04-30 06:57:20.625000,2020.0,1930706309.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAH4,10921.35,16-30
234,U001,0200769623,WAL-MAR co,2020-06-08 18:10:51.500000,2020.0,1930883498.0,2020-05-10 00:00:00,2020-05-25 00:00:00,2020-05-10 00:00:00,NAH4,60886.44,0-15
235,U001,0200762301,C&S WH foundation,2020-04-10 08:42:42.375000,2020.0,1930674261.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAC6,546.63,0-15
236,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
237,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
238,U001,0200744019,TARG us,2020-05-16 10:23:19.664062500,2020.0,1930843065.0,2020-04-30 00:00:00,2020-05-15 00:00:00,2020-04-30 00:00:00,NAA8,43184.27,0-15
239,U001,0200769623,WAL-MAR associates,2020-03-26 11:02:43.750000,2020.0,1930582850.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAH4,32011.03,0-15
240,U001,0200705742,DOT in,2020-05-11 14:30:55.656250,2020.0,1930821659.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,303.62,0-15
241,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
242,U001,0200704045,RA corp,2020-03-21 15:14:49.468750,2020.0,1930592854.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,16817.42,0-15
243,U001,200726979,BJ'S  corp,2020-04-07 01:24:51.781250,2020.0,1930659942.0,2020-03-17 00:00:00,2020-04-01 00:00:00,2020-03-17 00:00:00,NAA8,66.37,0-15
244,U001,0200769623,WAL-MAR corp,2020-06-03 00:13:32.250000,2020.0,1930853383.0,2020-05-03 00:00:00,2020-05-18 00:00:00,2020-05-03 00:00:00,NAH4,471.56,16-30
245,CA02,0140104409,LOB foundation,2020-03-29 09:18:48.953125,2020.0,2960620205.0,2020-03-10 00:00:00,2020-03-27 00:00:00,2020-03-17 00:00:00,CA10,3908.0789999999997,0-15
246,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
247,U001,0200541916,VF G corp,2020-06-11 09:12:49.875000,2020.0,1930886411.0,2020-05-15 00:00:00,2020-05-30 00:00:00,2020-05-15 00:00:00,NAA8,34301.32,0-15
248,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
249,U001,0200744019,TARG llc,2020-04-23 07:23:31.906250,2020.0,1930739949.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAA8,11082.87,0-15
250,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
251,U001,0200769623,WAL-MAR in,2020-05-05 16:00:22.375000,2020.0,1930752538.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAH4,41038.99,0-15
252,U001,200759878,SA in,2020-05-17 11:54:22.492187500,2020.0,1930643630.0,2020-03-13 00:00:00,2020-05-17 00:00:00,2020-03-13 00:00:00,NAGD,8510.4,0-15
253,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
254,U001,0200418007,AM systems,2020-05-21 00:39:29.453125,2020.0,1930854463.0,2020-05-04 00:00:00,2020-05-19 00:00:00,2020-05-04 00:00:00,NAA8,7137.3,0-15
255,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
256,U001,0200782669,SYGMA us,2020-05-08 04:25:36.968750,2020.0,1930767662.0,2020-04-14 00:00:00,2020-05-04 00:00:00,2020-04-14 00:00:00,NAD1,11770.15,0-15
257,U001,0200772595,SAFEW ,2020-04-18 00:38:58.054687500,2020.0,1930733023.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAA8,32390.73,0-15
258,U001,0200718130,SYSCO F associates,2020-04-15 08:37:58.437500,2020.0,1930706380.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAA8,8077.18,0-15
259,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
260,CA02,0140104440,SO trust,2020-05-15 18:39:40.125000,2020.0,2960631309.0,2020-04-26 00:00:00,2020-05-07 00:00:00,2020-04-27 00:00:00,CA10,82096.62999999999,0-15
261,U001,0200769623,WAL-MAR ,2020-05-13 23:46:25.625000,2020.0,1930798934.0,2020-04-19 00:00:00,2020-05-04 00:00:00,2020-04-19 00:00:00,NAH4,17881.44,0-15
262,U001,0200759878,SA co,2020-04-09 02:21:15.875000,2020.0,1930671419.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAH4,4061.53,0-15
263,U001,0200769623,WAL-MAR llc,2020-05-21 06:53:58.750000,2020.0,1930799626.0,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-04-20 00:00:00,NAH4,25140.36,16-30
264,U001,0200779906,BOZZU trust,2020-03-30 00:13:13.625000,2020.0,1930641039.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,21572.65,0-15
265,U001,0200769623,WAL-MAR in,2020-05-15 01:49:32.500000,2020.0,1930794281.0,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-04-17 00:00:00,NAH4,68350.38,0-15
266,CA02,0140104440,SO corp,2020-05-05 22:34:46.281250,2020.0,2960629673.0,2020-04-21 00:00:00,2020-05-04 00:00:00,2020-04-24 00:00:00,CA10,103372.66799999999,0-15
267,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
268,U001,0200799367,MCL co,2020-03-18 01:04:02.798339844,2020.0,1930594895.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,83383.24,0-15
269,U001,0200769623,WAL-MAR llc,2020-04-29 01:57:51.875000,2020.0,1930717896.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,28286.29,16-30
270,U001,0200936373,SUPE ,2020-03-19 07:39:58.789062500,2020.0,1930584451.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,15925.0,0-15
271,U001,0200656729,PERFOR trust,2020-03-21 00:59:54.628417969,2020.0,1930610818.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAA8,30601.36,0-15
272,U001,0200744019,TARG corp,2020-04-10 22:07:20.125000,2020.0,1930666642.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAA8,2753.74,0-15
273,U001,0200744019,TARG corp,2020-04-22 05:51:27.906250,2020.0,1930739330.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-03 00:00:00,NAA8,3605.7,0-15
274,U001,0200769623,WAL-MAR llc,2020-05-06 16:43:02,2020.0,1930746954.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAH4,6785.94,16-30
275,U001,0200769623,WAL-MAR trust,2020-05-23 10:25:59.250000,2020.0,1930793575.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAH4,9777.44,16-30
276,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
277,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
278,U001,0200803720,DEC foundation,2020-03-25 22:45:33.921875,2020.0,1930612090.0,2020-03-06 00:00:00,2020-03-24 00:00:00,2020-03-01 00:00:00,NAM4,66.48,0-15
279,U001,0200416837,DEC ,2020-05-12 03:30:55.648437500,2020.0,1930857290.0,2020-05-05 00:00:00,2020-05-11 00:00:00,2020-05-01 00:00:00,NAM2,5917.77,0-15
280,U001,0200726979,BJ'S  ,2020-05-14 00:53:36.562500,2020.0,1930822055.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAA8,2396.03,0-15
281,U001,CCU013,KRAFT F trust,2020-04-03 10:38:55.750000,2020.0,1930571605.0,2020-02-28 00:00:00,2020-02-28 00:00:00,2020-02-28 00:00:00,NAX2,77.07,31-45
282,U001,200915438,GROC in,2020-04-19 04:21:43.937500,2020.0,1930723164.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAA8,6713.52,0-15
283,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
284,U001,0200769623,WAL-MAR systems,2020-05-18 22:11:38.875000,2020.0,1930798110.0,2020-04-18 00:00:00,2020-05-03 00:00:00,2020-04-18 00:00:00,NAH4,47118.53,16-30
285,U001,0200455322,PEA associates,2020-04-19 03:13:16.125000,2020.0,1930605944.0,2020-03-10 00:00:00,2020-04-09 00:00:00,2020-03-10 00:00:00,NAD5,13326.85,0-15
286,CA02,0140106408,WAL-M systems,2020-04-12 09:48:05.250000,2020.0,2960618297.0,2020-03-03 00:00:00,2020-03-21 00:00:00,2020-03-11 00:00:00,CA10,9394.021,16-30
287,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
288,U001,0200744019,TARG trust,2020-04-18 15:38:02.187500,2020.0,1930738290.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAA8,47540.39,0-15
289,U001,0200992695,NUGG foundation,2020-05-12 16:39:52.437500,2020.0,1930820391.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,30065.62,0-15
290,U001,0200744019,TARG trust,2020-05-14 10:58:38.179687500,2020.0,1930834229.0,2020-04-28 00:00:00,2020-05-13 00:00:00,2020-04-28 00:00:00,NAA8,39358.28,0-15
291,U001,0200592182,DECA ,2020-04-09 08:48:24.921875,2020.0,1930708114.0,2020-03-27 00:00:00,2020-04-08 00:00:00,2020-03-16 00:00:00,NAM4,513.16,0-15
292,CA02,140106408,WAL-M ,2020-04-22 15:56:34.125000,2020.0,2960621281.0,2020-03-21 00:00:00,2020-03-31 00:00:00,2020-03-21 00:00:00,CA10,9694.384,16-30
293,CA02,0140104440,SO associates,2020-03-31 19:42:41.578125,2020.0,2960621461.0,2020-03-18 00:00:00,2020-03-30 00:00:00,2020-03-20 00:00:00,CA10,164366.223,0-15
294,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
295,U001,0200744019,TARG systems,2020-03-18 16:38:21.750000,2020.0,1930581162.0,2020-02-29 00:00:00,2020-03-15 00:00:00,2020-02-29 00:00:00,NAA8,17812.07,0-15
296,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
297,U001,0200820380,SMITH'S corp,2020-03-17 07:27:50.273437500,2020.0,1930580873.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAA8,15481.15,0-15
298,U001,0200704858,WAKE us,2020-05-07 18:31:11.570312500,2020.0,1930803141.0,2020-04-22 00:00:00,2020-05-07 00:00:00,2020-04-22 00:00:00,NAA8,100878.92,0-15
299,U001,0200769623,WAL-MAR systems,2020-04-25 04:11:13.125000,2020.0,1930664599.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAH4,4529.38,16-30
300,U001,0200762301,C&S WH systems,2020-04-10 01:36:25.906250,2020.0,1930685195.0,2020-03-23 00:00:00,2020-04-07 00:00:00,2020-03-23 00:00:00,NAC6,1180.78,0-15
301,U001,0200772595,SAFEW llc,2020-04-19 00:27:00.398437500,2020.0,1930727467.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-03 00:00:00,NAA8,2456.06,0-15
302,U001,0200744019,TARG trust,2020-04-12 21:46:13.125000,2020.0,1930698648.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAA8,33580.87,0-15
303,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
304,U001,0200769623,WAL-MAR trust,2020-04-13 23:25:32.750000,2020.0,1930623848.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,14696.73,16-30
305,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
306,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
307,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
308,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
309,U001,200706844,WINC ,2020-04-30 23:36:08.250000,2020.0,1930669778.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAA8,15331.43,16-30
310,U001,0200769623,WAL-MAR systems,2020-04-09 18:19:51.125000,2020.0,1930604650.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAH4,15893.81,16-30
311,U001,0200071186,FATH foundation,2020-05-06 19:05:23.312500,2020.0,1930789924.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAA8,46945.8,0-15
312,U001,200769623,WAL-MAR associates,2020-06-01 09:50:32.687500,2020.0,1930879136.0,2020-05-09 00:00:00,2020-05-24 00:00:00,2020-05-09 00:00:00,NAH4,59462.27,0-15
313,U001,0200778870,C in,2020-04-02 13:03:38.718750,2020.0,1930647008.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,9117.16,0-15
314,U001,0200769623,WAL-MAR associates,2020-04-02 10:12:51,2020.0,1930622144.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,64440.87,0-15
315,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
316,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
317,U001,0100026809,PRES us,2020-04-22 22:11:38.375000,2020.0,1930731327.0,2020-04-01 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,NA10,28778.75,0-15
318,U001,0200769623,WAL-MAR ,2020-04-09 19:14:54.062500,2020.0,1930655609.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAH4,13347.31,0-15
319,U001,200769623,WAL-MAR co,2020-06-28 08:48:14.750000,2020.0,1930772169.0,2020-04-11 00:00:00,2020-06-15 00:00:00,2020-04-11 00:00:00,NAGD,131.58,0-15
320,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
321,U001,0200769623,WAL-MAR foundation,2020-04-27 12:41:30,2020.0,1930710731.0,2020-03-27 00:00:00,2020-04-11 00:00:00,2020-03-27 00:00:00,NAH4,28295.59,16-30
322,U001,0200769623,WAL-MAR co,2020-05-31 08:25:50.125000,2020.0,1930826845.0,2020-04-26 00:00:00,2020-05-11 00:00:00,2020-04-26 00:00:00,NAH4,2352.97,16-30
323,U001,0200711029,WEGMAN ,2020-04-14 09:42:19.750000,2020.0,1930599202.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAA8,66442.88,16-30
324,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
325,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
326,U001,0200455322,PEA in,2020-05-17 23:01:00.656250,2020.0,1930787156.0,2020-04-14 00:00:00,2020-05-14 00:00:00,2020-04-14 00:00:00,NAD5,49124.1,0-15
327,U001,0200769623,WAL-MAR llc,2020-05-17 00:45:07.625000,2020.0,1930798325.0,2020-04-18 00:00:00,2020-05-03 00:00:00,2020-04-18 00:00:00,NAH4,55399.42,0-15
328,U001,0200759878,SA ,2020-03-19 09:33:55.410156250,2020.0,1930603081.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,14022.8,0-15
329,U001,0200739534,OK ,2020-05-15 23:05:06.835937500,2020.0,1930842944.0,2020-04-30 00:00:00,2020-05-15 00:00:00,2020-04-30 00:00:00,NAA8,27131.85,0-15
330,U001,0200424504,M  corp,2020-03-30 13:22:31.125000,2020.0,1930594041.0,2020-03-04 00:00:00,2020-03-15 00:00:00,2020-03-15 00:00:00,NACE,7405.23,16-30
331,U001,0200769623,WAL-MAR us,2020-05-09 12:17:50.625000,2020.0,1930729868.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAH4,5310.44,16-30
332,U001,0100058003,ING co,2020-04-11 07:30:54.437500,2020.0,1930599489.0,2020-03-04 00:00:00,2020-04-05 00:00:00,2020-03-04 00:00:00,NA32,2374.48,0-15
333,U001,0200769623,WAL-MAR corporation,2020-04-06 00:24:13.125000,2020.0,1930609796.0,2020-03-08 00:00:00,2020-03-23 00:00:00,2020-03-08 00:00:00,NAH4,79262.64,0-15
334,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
335,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
336,U001,0200769623,WAL-MAR ,2020-03-23 11:40:27.312500,2020.0,1930584953.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAH4,661.11,0-15
337,U001,200781484,MAPLE trust,2020-05-27 14:30:48.625000,2020.0,1930860068.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAA8,35464.06,0-15
338,U001,0200775094,SAVE M trust,2020-04-28 06:19:28.687500,2020.0,1930772956.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,96825.11,0-15
339,U001,0200152991,JET systems,2020-04-03 13:53:03.765625,2020.0,1930668256.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAA8,1812.31,0-15
340,U001,0200769623,WAL-MAR systems,2020-04-06 14:06:44.375000,2020.0,1930594653.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,7230.78,16-30
